"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.08046531814277e-100,0.910377573461611,0.328,0.112,3.33501361769495e-95,"Endocardial cells","GRCm38-Tgfbi"
9.72468806676527e-100,0.531321095380154,0.202,0.051,5.33379691085941e-95,"Endocardial cells","GRCm38-Tmtc2"
1.26418931265757e-99,0.570154564013718,0.299,0.098,6.93382554206426e-95,"Endocardial cells","GRCm38-Sft2d2"
1.75198626811826e-99,0.659007260317024,0.501,0.216,9.60929428337502e-95,"Endocardial cells","GRCm38-Palmd"
2.16152329237091e-99,0.631745289041076,0.363,0.135,1.1855522953996e-94,"Endocardial cells","GRCm38-Cracr2b"
5.41464156702902e-99,0.957640498192772,0.45,0.196,2.96982260668408e-94,"Endocardial cells","GRCm38-Cdh13"
6.96868095333945e-98,0.340465945663559,0.128,0.023,3.82218212928762e-93,"Endocardial cells","GRCm38-Zfhx2"
8.2868068506008e-98,-2.41977363436312,0.041,0.353,4.54514782141753e-93,"Endocardial cells","GRCm38-Aspn"
2.64457221546844e-97,0.361093394641748,0.149,0.03,1.45049496874013e-92,"Endocardial cells","GRCm38-Prrt4"
3.56772813887598e-97,0.66517471157728,0.392,0.151,1.9568275296107e-92,"Endocardial cells","GRCm38-Mgst1"
4.00325111204141e-97,0.670786363203994,0.402,0.164,2.19570316993247e-92,"Endocardial cells","GRCm38-Piezo1"
4.86572108246071e-97,0.742932267367342,0.424,0.177,2.66875069930805e-92,"Endocardial cells","GRCm38-Crim1"
6.1292807547803e-95,-2.25966458319347,0.288,0.544,3.3617879083819e-90,"Endocardial cells","GRCm38-S100a6"
1.21464321733495e-94,0.806842977867502,0.539,0.269,6.66207511843873e-90,"Endocardial cells","GRCm38-Vamp5"
3.25179818281592e-94,0.565071976020722,0.219,0.061,1.78354626731088e-89,"Endocardial cells","GRCm38-Kit"
5.26905423339647e-94,0.770472490948636,0.75,0.469,2.8899708659333e-89,"Endocardial cells","GRCm38-Igfbp4"
1.33428695099871e-93,0.663607018163672,0.434,0.186,7.31829706883771e-89,"Endocardial cells","GRCm38-Atp2b4"
1.52771607539333e-93,0.622033617362095,0.262,0.081,8.37921713031733e-89,"Endocardial cells","GRCm38-Acvr1"
2.51045451198311e-93,0.840419054322624,0.575,0.311,1.3769340907325e-88,"Endocardial cells","GRCm38-Tgfbr2"
4.39461825795326e-92,-2.85193526163519,0.05,0.347,2.4103602221222e-87,"Endocardial cells","GRCm38-AW112010"
7.32518133137223e-92,0.878305706926813,0.609,0.341,4.01771545663104e-87,"Endocardial cells","GRCm38-Ccnd2"
1.4118649904172e-91,0.346201556787195,0.122,0.022,7.74379709944026e-87,"Endocardial cells","GRCm38-Pde7b"
1.90938823432199e-91,0.658408376388739,0.436,0.192,1.04726125876093e-86,"Endocardial cells","GRCm38-Tspan9"
2.59696446021179e-91,0.730630659661647,0.499,0.224,1.42438306713696e-86,"Endocardial cells","GRCm38-Clec14a"
4.02363320416886e-91,0.956570320577257,0.854,0.628,2.20688233982254e-86,"Endocardial cells","GRCm38-Ctsl"
4.76695258993219e-91,0.745602628849029,0.429,0.188,2.61457815652601e-86,"Endocardial cells","GRCm38-Mcfd2"
2.58604681498669e-90,0.638235630661725,0.559,0.273,1.4183949570839e-85,"Endocardial cells","GRCm38-Arhgap31"
3.31471083193058e-90,0.719740454431007,0.797,0.53,1.81805259709728e-85,"Endocardial cells","GRCm38-Nfib"
8.30543221830423e-90,0.636317852290984,0.305,0.108,4.5553634630955e-85,"Endocardial cells","GRCm38-Fry"
1.92936180701046e-88,0.458220771749673,0.979,0.934,1.0582163639091e-83,"Endocardial cells","GRCm38-Hsp90ab1"
6.32266876634676e-88,0.422578223592287,0.198,0.052,3.46785736496587e-83,"Endocardial cells","GRCm38-Zfp521"
1.08952733500985e-87,0.438824068208323,0.724,0.343,5.97583952706203e-83,"Endocardial cells","GRCm38-Icam2"
1.60626394712272e-87,0.513682386669241,0.246,0.076,8.8100364971787e-83,"Endocardial cells","GRCm38-Bcr"
4.92329844863304e-87,-1.47521531845485,0.058,0.351,2.70033073310625e-82,"Endocardial cells","GRCm38-Ifi203"
6.55223296746092e-87,0.712674388081799,0.249,0.08,3.59376873799296e-82,"Endocardial cells","GRCm38-Bmp6"
1.7522787539239e-86,0.588414945139916,0.329,0.123,9.61089850952183e-82,"Endocardial cells","GRCm38-Itga5"
3.09846269854505e-86,0.574830035379688,0.402,0.167,1.69944482089799e-81,"Endocardial cells","GRCm38-Tspan18"
3.14868679922736e-86,0.657239707839927,0.576,0.302,1.72699173564022e-81,"Endocardial cells","GRCm38-Cd151"
8.76616121495787e-86,0.670496789295929,0.795,0.536,4.80806410318009e-81,"Endocardial cells","GRCm38-Ctnnb1"
1.74766004702177e-85,0.271967840946089,0.12,0.022,9.58556582590502e-81,"Endocardial cells","GRCm38-Tbc1d8"
8.21014262881621e-85,0.528037487145405,0.246,0.077,4.50309902905312e-80,"Endocardial cells","GRCm38-Flnc"
2.0469279034816e-84,-1.82410370106499,0.577,0.69,1.12269901650159e-79,"Endocardial cells","GRCm38-Lgals1"
3.55025489120061e-84,0.713510508921907,0.509,0.246,1.94724380272571e-79,"Endocardial cells","GRCm38-Limch1"
5.21008425013874e-84,0.54808837574484,0.25,0.081,2.8576270095161e-79,"Endocardial cells","GRCm38-Slc35b3"
5.21453752406243e-84,0.592494954898247,0.336,0.13,2.86006954119776e-79,"Endocardial cells","GRCm38-Nectin2"
7.64798285932584e-84,0.63460929233889,0.322,0.122,4.19476563868304e-79,"Endocardial cells","GRCm38-Lifr"
5.75160663963234e-83,0.482501700450304,0.248,0.079,3.15464120970555e-78,"Endocardial cells","GRCm38-N4bp2"
9.35264893157694e-83,0.604688922232613,0.356,0.139,5.12974088599132e-78,"Endocardial cells","GRCm38-Ltbp3"
1.05156556579489e-82,0.675512426566564,0.404,0.176,5.7676268152718e-78,"Endocardial cells","GRCm38-Tcn2"
1.46148194080483e-82,-1.51008363801023,0.137,0.416,8.0159361489263e-78,"Endocardial cells","GRCm38-Ckb"
2.26028526433679e-82,0.689294749374438,0.422,0.19,1.23972126178344e-77,"Endocardial cells","GRCm38-Tfpi"
3.82916816494469e-82,0.389804404476367,0.185,0.05,2.10022215510886e-77,"Endocardial cells","GRCm38-Tal1"
4.10184688847403e-82,0.627122834824353,0.42,0.179,2.24978098139023e-77,"Endocardial cells","GRCm38-P3h3"
5.47636741983822e-81,0.561762843169726,0.345,0.137,3.00367800243286e-76,"Endocardial cells","GRCm38-Clcn3"
8.13535884109887e-81,0.825025724704894,0.531,0.285,4.46208161716591e-76,"Endocardial cells","GRCm38-Pdlim1"
1.23057229712621e-80,0.654839162280276,0.404,0.177,6.74944293527783e-76,"Endocardial cells","GRCm38-Thbd"
1.85974635087593e-80,0.358401279131569,0.15,0.035,1.02003367852843e-75,"Endocardial cells","GRCm38-Shf"
3.20165482416882e-80,0.672138717238517,0.493,0.234,1.75604363796011e-75,"Endocardial cells","GRCm38-Igf1"
1.74030100976935e-79,-2.26701094836666,0.043,0.31,9.5452029783829e-75,"Endocardial cells","GRCm38-Dpt"
3.66781465861407e-79,0.592366308291406,0.318,0.124,2.01172298395665e-74,"Endocardial cells","GRCm38-Gabarapl1"
6.42697343173521e-79,0.678201399113913,0.676,0.407,3.52506638783813e-74,"Endocardial cells","GRCm38-Sox4"
1.2924166102254e-78,0.466543168054734,0.274,0.097,7.08864662376427e-74,"Endocardial cells","GRCm38-Adcy4"
2.78082755992087e-78,0.63443573688519,0.347,0.142,1.5252283000654e-73,"Endocardial cells","GRCm38-Tfdp2"
4.32286503487425e-78,0.355012565043864,0.272,0.092,2.37100501432783e-73,"Endocardial cells","GRCm38-Colec11"
4.54817368876851e-78,0.542255963167011,0.353,0.139,2.49458230481575e-73,"Endocardial cells","GRCm38-Cd55"
6.5061070451677e-78,0.592420530965658,0.384,0.164,3.56846959213358e-73,"Endocardial cells","GRCm38-Tcaf1"
1.49903854457295e-77,0.646042673495185,0.436,0.203,8.22192660927373e-73,"Endocardial cells","GRCm38-Gas6"
1.92295386082029e-77,-3.22691429339769,0.157,0.407,1.05470173358271e-72,"Endocardial cells","GRCm38-Col1a1"
3.1777681680397e-77,0.695587638853102,0.617,0.369,1.74294228480641e-72,"Endocardial cells","GRCm38-G3bp2"
2.87363745267935e-76,0.892108986719951,0.235,0.078,1.57613267004557e-71,"Endocardial cells","GRCm38-H2-Eb1"
4.78410381706147e-76,0.439837227476001,0.234,0.075,2.62398526158187e-71,"Endocardial cells","GRCm38-Sertad4"
5.06796805917614e-76,0.594883375424042,0.414,0.187,2.77967912109693e-71,"Endocardial cells","GRCm38-Agrn"
5.08130825144112e-76,0.698279357128135,0.524,0.278,2.78699594975043e-71,"Endocardial cells","GRCm38-Bmpr2"
8.98833412280538e-76,0.851189353222384,0.691,0.451,4.9299214996763e-71,"Endocardial cells","GRCm38-Nrp1"
1.03379065233566e-75,0.501483071871506,0.253,0.087,5.67013496993065e-71,"Endocardial cells","GRCm38-Tmem238"
1.40237473937911e-75,-1.76571903716306,0.093,0.351,7.69174497054652e-71,"Endocardial cells","GRCm38-Rarres2"
1.53431819186029e-75,-2.62471138426706,0.031,0.288,8.4154284187153e-71,"Endocardial cells","GRCm38-Mfap4"
1.86112724579385e-75,-1.26756387603713,0.032,0.29,1.02079107177301e-70,"Endocardial cells","GRCm38-Lrp1"
1.98933165085563e-75,0.482385917683108,0.308,0.119,1.0911086238613e-70,"Endocardial cells","GRCm38-Cers4"
3.25869573628251e-75,0.954156406888886,0.494,0.27,1.78732943743623e-70,"Endocardial cells","GRCm38-Cdc42ep3"
5.7709916674332e-75,0.842523393317171,0.607,0.356,3.16527350975376e-70,"Endocardial cells","GRCm38-Id2"
6.7164908848942e-75,0.721111215270926,0.598,0.335,3.68386092054677e-70,"Endocardial cells","GRCm38-Kcnq1ot1"
1.73562063482772e-74,0.728759107850704,0.565,0.321,9.51953205790307e-70,"Endocardial cells","GRCm38-Lrpap1"
4.68896414973398e-74,0.440451011032339,0.202,0.06,2.57180305684609e-69,"Endocardial cells","GRCm38-Reck"
6.59432547400822e-74,0.531175256679005,0.307,0.118,3.61685563598403e-69,"Endocardial cells","GRCm38-Fblim1"
6.7507839854003e-74,0.699380115091626,0.592,0.339,3.70267000031236e-69,"Endocardial cells","GRCm38-Cd2ap"
2.17896594103469e-73,0.533611779494151,0.276,0.102,1.19511923933871e-68,"Endocardial cells","GRCm38-Spats2"
8.25198840241469e-73,0.412593996977655,0.22,0.07,4.52605059895641e-68,"Endocardial cells","GRCm38-Gata4"
9.97985238213889e-73,-1.33132978856856,0.095,0.354,5.47374943455554e-68,"Endocardial cells","GRCm38-Mndal"
1.07383487834643e-72,0.334503490862846,0.161,0.042,5.88976954075452e-68,"Endocardial cells","GRCm38-Sord"
2.95691976964368e-72,0.271470184061334,0.123,0.027,1.62181135525416e-67,"Endocardial cells","GRCm38-Capn6"
3.29496250069783e-72,0.386570319991746,0.263,0.091,1.80722103238274e-67,"Endocardial cells","GRCm38-Rab3il1"
5.44487819962215e-72,0.358078907241151,0.223,0.072,2.98640679492876e-67,"Endocardial cells","GRCm38-Lyl1"
5.956009648181e-72,-1.95075092526668,0.083,0.336,3.26675217183431e-67,"Endocardial cells","GRCm38-Rgcc"
2.24714004729302e-71,-1.89384199718142,0.093,0.347,1.23251137313928e-66,"Endocardial cells","GRCm38-Ly6c1"
3.82338789944852e-71,0.578857977773927,0.392,0.179,2.09705179508952e-66,"Endocardial cells","GRCm38-Mtus1"
1.04085154321766e-70,0.403084313881257,0.189,0.056,5.7088625442402e-66,"Endocardial cells","GRCm38-Layn"
1.07531926273595e-70,0.635976428628251,0.442,0.216,5.89791109225415e-66,"Endocardial cells","GRCm38-Nfat5"
1.96514605073739e-70,-1.47071001473211,0.073,0.323,1.07784330590845e-65,"Endocardial cells","GRCm38-Pcolce"
3.0814759814913e-70,0.476769276777556,0.26,0.094,1.69012794632835e-65,"Endocardial cells","GRCm38-Rcan1"
4.07454698183128e-70,0.314171648306797,0.102,0.02,2.23480752859482e-65,"Endocardial cells","GRCm38-A530083M17Rik"
6.30041405247912e-70,0.437531640592539,0.22,0.072,3.45565109950375e-65,"Endocardial cells","GRCm38-Pard3"
8.36944683005951e-70,0.553486260575833,0.341,0.144,4.59047419735104e-65,"Endocardial cells","GRCm38-Kdelc2"
1.08953766272458e-69,0.393673088248074,0.209,0.066,5.97589617251176e-65,"Endocardial cells","GRCm38-Baiap2"
3.1142527485244e-69,0.559174200581582,0.192,0.06,1.70810534751066e-64,"Endocardial cells","GRCm38-Arl4d"
3.41934350899645e-69,0.466250850455864,0.342,0.144,1.87544152781437e-64,"Endocardial cells","GRCm38-Dock9"
5.19186652318282e-69,0.275114558111798,0.112,0.024,2.84763495063531e-64,"Endocardial cells","GRCm38-Pawr"
9.45470531050127e-69,0.424936867243947,0.209,0.068,5.18571676870374e-64,"Endocardial cells","GRCm38-Atl2"
1.97128672118113e-68,0.339815666715082,0.17,0.048,1.08121134083342e-63,"Endocardial cells","GRCm38-Pard6g"
3.07109148563625e-68,-1.74389751672772,0.079,0.336,1.68443225804177e-63,"Endocardial cells","GRCm38-Meg3"
6.7418640243865e-68,0.481930330182859,0.292,0.114,3.69777758009551e-63,"Endocardial cells","GRCm38-Ctso"
6.98230253520371e-68,0.495618871056042,0.298,0.119,3.82965329450853e-63,"Endocardial cells","GRCm38-Shc1"
1.12711220070823e-67,0.43881613234418,0.221,0.073,6.18198499844451e-63,"Endocardial cells","GRCm38-Ptprf"
1.17215771980649e-67,-1.59990660281499,0.248,0.498,6.42905066159461e-63,"Endocardial cells","GRCm38-Ly6a"
1.18352083987427e-67,0.644485094568511,0.523,0.284,6.49137510254239e-63,"Endocardial cells","GRCm38-Maged1"
1.26953170815023e-67,0.400907506952374,0.259,0.095,6.96312751286238e-63,"Endocardial cells","GRCm38-Scarf1"
6.37746003496048e-67,0.494731915732597,0.578,0.302,3.49790927997513e-62,"Endocardial cells","GRCm38-Itga6"
9.31089665510416e-67,-1.87788865023998,0.026,0.26,5.10684059739153e-62,"Endocardial cells","GRCm38-Ogn"
1.06308103938426e-66,0.53986736611553,0.499,0.258,5.83078688481481e-62,"Endocardial cells","GRCm38-Lmo4"
1.14940246989944e-66,-1.34583236307702,0.028,0.263,6.30424266690447e-62,"Endocardial cells","GRCm38-Lama2"
2.08803522072237e-66,0.69049483093415,0.602,0.377,1.1452455578618e-61,"Endocardial cells","GRCm38-Rab11a"
2.64807507331502e-66,0.439967151172766,0.982,0.954,1.45241621621182e-61,"Endocardial cells","GRCm38-mt-Nd4"
3.185911488765e-66,0.531969753833117,0.406,0.193,1.74740873335783e-61,"Endocardial cells","GRCm38-Hdac7"
4.18761017306829e-66,0.501917234003846,0.362,0.16,2.2968204277245e-61,"Endocardial cells","GRCm38-Fgd5"
1.19766165226694e-65,0.543133200135907,0.475,0.242,6.56893463035373e-61,"Endocardial cells","GRCm38-Amotl1"
4.31795874509646e-65,0.488677914319301,0.24,0.087,2.36831401251051e-60,"Endocardial cells","GRCm38-Nfatc1"
6.63285806880418e-65,0.644606685915918,0.435,0.217,3.63798999357771e-60,"Endocardial cells","GRCm38-Actn1"
1.05012274169989e-64,0.511120395763062,0.225,0.079,5.75971321367557e-60,"Endocardial cells","GRCm38-Golm1"
1.80426440967974e-64,0.490200954913502,0.56,0.293,9.89602943421145e-60,"Endocardial cells","GRCm38-Mfap2"
3.12312693948445e-64,0.605036891263754,0.492,0.259,1.71297266376843e-59,"Endocardial cells","GRCm38-Emilin1"
5.70737432763758e-64,0.293930657792031,0.177,0.054,3.13038067122266e-59,"Endocardial cells","GRCm38-Tbkbp1"
7.77226192459488e-64,0.66506647905187,0.529,0.302,4.2629302204018e-59,"Endocardial cells","GRCm38-Golim4"
8.80094406119758e-64,0.62307957269305,0.498,0.271,4.82714179868565e-59,"Endocardial cells","GRCm38-Atp1a1"
1.84712570394025e-63,0.462288568289521,0.22,0.077,1.01311150609715e-58,"Endocardial cells","GRCm38-Zfp462"
2.84276133039067e-63,0.63547114576025,0.554,0.29,1.55919773449267e-58,"Endocardial cells","GRCm38-Ptprb"
3.78538085506045e-63,0.619645538579879,0.44,0.222,2.07620569138355e-58,"Endocardial cells","GRCm38-Ecm1"
4.0482858201949e-63,0.601014983096192,0.711,0.51,2.2204038066605e-58,"Endocardial cells","GRCm38-Atxn7l3b"
6.08032543639194e-63,0.653573298644227,0.381,0.177,3.33493689535225e-58,"Endocardial cells","GRCm38-Vcam1"
3.19789427224219e-62,-1.55622883433861,0.067,0.292,1.7539810504394e-57,"Endocardial cells","GRCm38-Loxl1"
3.97015242749022e-62,0.504916179942729,0.563,0.304,2.17754920342984e-57,"Endocardial cells","GRCm38-Plk2"
4.75180386957645e-62,0.477007944381656,0.539,0.279,2.60626938638529e-57,"Endocardial cells","GRCm38-Plxnd1"
4.88527828329085e-62,0.546921141865358,0.449,0.23,2.67947743281937e-57,"Endocardial cells","GRCm38-Tspan4"
5.00581714075395e-62,0.452174862629369,0.256,0.099,2.74559058536072e-57,"Endocardial cells","GRCm38-Pla2g12a"
6.49203615022954e-62,0.586108254796662,0.638,0.408,3.5607519876779e-57,"Endocardial cells","GRCm38-Rsu1"
1.36805343173533e-61,0.556921285628756,0.805,0.558,7.50349946238192e-57,"Endocardial cells","GRCm38-Crip2"
1.38101446663914e-61,0.344323015896866,0.217,0.075,7.57458814662238e-57,"Endocardial cells","GRCm38-Ephx1"
1.6503754721109e-61,-1.30813152874,0.04,0.263,9.05197938943387e-57,"Endocardial cells","GRCm38-Adamts2"
1.69154292774925e-61,0.336304518256465,0.594,0.294,9.27777465011907e-57,"Endocardial cells","GRCm38-Adgrf5"
1.77702090479374e-61,0.398633927577195,0.182,0.058,9.74660425861271e-57,"Endocardial cells","GRCm38-Fam189a2"
1.87856079036634e-61,0.280934926291673,0.121,0.03,1.03035302230013e-56,"Endocardial cells","GRCm38-Fam124a"
3.24194636796038e-61,-1.8983881546092,0.056,0.285,1.77814274389891e-56,"Endocardial cells","GRCm38-Tpm2"
3.33383839402852e-61,0.447485158912216,0.215,0.076,1.82854368235676e-56,"Endocardial cells","GRCm38-Spns2"
3.65127877485905e-61,0.536077803237289,0.87,0.627,2.00265338243469e-56,"Endocardial cells","GRCm38-Id3"
5.63548482735208e-61,0.527603423157075,0.387,0.185,3.09095071810607e-56,"Endocardial cells","GRCm38-Ext2"
7.87931667861733e-61,0.469651759584457,0.335,0.147,4.32164761188803e-56,"Endocardial cells","GRCm38-Arap3"
1.14567436674536e-60,0.632366038046367,0.449,0.234,6.28379476672496e-56,"Endocardial cells","GRCm38-Pbx1"
1.38287937758364e-60,0.600801029540563,0.356,0.166,7.58481681017073e-56,"Endocardial cells","GRCm38-Bcam"
6.27862001163486e-60,0.442902911634476,0.328,0.144,3.44369750398149e-55,"Endocardial cells","GRCm38-Pros1"
7.24639171661227e-60,0.517694592836784,0.693,0.478,3.9745009287275e-55,"Endocardial cells","GRCm38-Ctsd"
1.04645320847732e-59,0.692886194336603,0.493,0.278,5.7395865578564e-55,"Endocardial cells","GRCm38-Plec"
2.17867496240097e-59,-2.20689450398522,0.185,0.4,1.19495964337768e-54,"Endocardial cells","GRCm38-Gsn"
3.12076019503048e-59,0.423130094224566,0.113,0.027,1.71167455177032e-54,"Endocardial cells","GRCm38-AU021092"
5.16532327956214e-59,0.283314095269356,0.104,0.023,2.83307651237424e-54,"Endocardial cells","GRCm38-Gm34030"
1.05426627161072e-58,0.50542298592249,0.265,0.107,5.78243964653046e-54,"Endocardial cells","GRCm38-Casp6"
1.05817004664815e-58,0.580052883889315,0.452,0.24,5.80385107185577e-54,"Endocardial cells","GRCm38-Nfe2l1"
1.23958916474694e-58,0.603114693168885,0.523,0.302,6.79889865080401e-54,"Endocardial cells","GRCm38-Pgrmc1"
1.7717081393699e-58,0.726258153626982,0.214,0.077,9.71746480281605e-54,"Endocardial cells","GRCm38-H2-Aa"
2.00715103102358e-58,-1.32824183092158,0.017,0.225,1.10088219749581e-53,"Endocardial cells","GRCm38-Tcf21"
2.93432079912324e-58,0.618920953505223,0.615,0.4,1.60941627190311e-53,"Endocardial cells","GRCm38-Eif4a2"
3.18224974847471e-58,0.4886846539485,0.318,0.14,1.74540034204341e-53,"Endocardial cells","GRCm38-Msrb3"
4.61627439523709e-58,0.493445855627141,0.345,0.16,2.53193418029964e-53,"Endocardial cells","GRCm38-Tmem205"
1.54892335053047e-57,0.442823263314696,0.269,0.11,8.49553479298952e-53,"Endocardial cells","GRCm38-Mesd"
1.67342175210273e-57,0.564261235153087,0.411,0.208,9.17838362593306e-53,"Endocardial cells","GRCm38-Creb3l2"
2.2565759770264e-57,0.571804729379796,0.479,0.27,1.23768679187944e-52,"Endocardial cells","GRCm38-Degs1"
2.55927116238457e-57,0.492419048183934,0.427,0.217,1.40370904714469e-52,"Endocardial cells","GRCm38-Phldb2"
2.88110850223368e-57,0.614203247071648,0.713,0.516,1.58023039130513e-52,"Endocardial cells","GRCm38-Top1"
3.66552282542027e-57,0.413147501310113,0.206,0.073,2.01046595928651e-52,"Endocardial cells","GRCm38-Fam167b"
6.8599357536415e-57,-1.50050210283043,0.066,0.28,3.76253756215729e-52,"Endocardial cells","GRCm38-Gas1"
1.04076430838291e-56,0.54423822093356,0.5,0.276,5.70838407861858e-52,"Endocardial cells","GRCm38-Fndc3b"
1.04698264694638e-56,0.399827176341617,0.227,0.084,5.74249042197152e-52,"Endocardial cells","GRCm38-Synpo"
1.61940945032599e-56,0.352803543005216,0.252,0.099,8.88213695314798e-52,"Endocardial cells","GRCm38-Tead2"
1.71832633910932e-56,0.533560093204087,0.395,0.197,9.42467630474678e-52,"Endocardial cells","GRCm38-Prcp"
2.79717682838428e-56,0.421994752800787,0.272,0.112,1.53419554683221e-51,"Endocardial cells","GRCm38-Klhl5"
5.3454752116253e-56,0.477657294204731,0.324,0.147,2.93188624407225e-51,"Endocardial cells","GRCm38-Tmed4"
1.26294612726061e-55,-2.22996696778857,0.01,0.206,6.92700691879898e-51,"Endocardial cells","GRCm38-Coro1a"
1.52259931976707e-55,0.417841913995222,0.236,0.092,8.35115274905841e-51,"Endocardial cells","GRCm38-Slc7a1"
2.555616729703e-55,0.365787104609804,0.171,0.055,1.4017046639075e-50,"Endocardial cells","GRCm38-Pdia5"
2.76184363468492e-55,0.397576237941728,0.441,0.222,1.51481599675199e-50,"Endocardial cells","GRCm38-S1pr1"
3.23430966141209e-55,-0.987239627972812,0.04,0.247,1.7739541630913e-50,"Endocardial cells","GRCm38-Spry1"
3.8831439832452e-55,0.446339733293968,0.243,0.096,2.12982681193033e-50,"Endocardial cells","GRCm38-Erlin2"
8.3064987287394e-55,0.497077203925423,0.475,0.26,4.55594842273898e-50,"Endocardial cells","GRCm38-Npdc1"
8.80125068948745e-55,-3.14476593822955,0.021,0.217,4.82730997817008e-50,"Endocardial cells","GRCm38-Cd52"
